Media path: 'srt://:1234?latency=170' --> 'udp://224.0.0.1:2255'
Accepted SRT source connection
Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
4984707,409183999,8192,8192,0,88.996,4671.14,1000,0,0,0,0,0,0,0,12,4366,0,0,0,0,5937572,0,0,20.42,170,0,0,0,0
4987131,409183999,8192,8192,0,82.03,4520.56,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7015908,0,0,23.1544,170,0,0,0,0
4990043,409183999,8192,8192,0,81.894,4067.81,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7045540,0,0,19.3552,170,0,0,0,0
4992376,409183999,8192,8192,0,84.144,3000,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6722148,0,0,23.0472,170,0,0,0,0
4994487,409183999,8192,8192,0,80.743,4000.01,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6851204,0,0,25.9627,170,0,0,0,0
4996476,409183999,8192,8192,0,89.234,4480.01,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6424440,0,0,25.8397,170,0,0,0,0
4999479,409183999,8192,8192,0,84.885,3575.76,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6951944,0,0,18.5209,170,0,0,0,0
5002310,409183999,8192,8192,0,85.823,4653.07,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6722336,0,0,18.9974,170,0,0,0,0
5005290,409183999,8192,8192,0,85.422,5116.28,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6815368,0,0,18.2979,170,0,0,0,0
5007094,409183999,8192,8192,0,85.96,4384.62,1000,0,0,0,0,0,0,0,12,5444,66,0,190,124,7397260,83226,0,32.8014,170,0,0,0,0
5009468,409183999,8192,8192,0,88.406,4556.96,1000,0,0,0,0,0,0,0,12,4520,0,0,0,0,6146448,0,0,20.7149,170,0,0,0,0
5011558,409183999,8192,8192,0,81.985,4285.72,1000,0,0,0,0,0,0,0,12,5424,0,0,0,0,7371564,0,0,28.2065,170,0,0,0,0
5013335,409183999,8192,8192,0,83.475,2661.48,1000,0,0,0,0,0,0,0,12,4487,47,0,94,47,6099312,59267,0,27.4565,170,0,0,0,0
5016070,409183999,8192,8192,0,81.156,4782.61,1000,0,0,0,0,0,0,0,12,5304,0,0,0,0,7210244,0,0,21.0942,170,0,0,0,0
5018320,409183999,8192,8192,0,87.733,4331.36,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6625168,0,0,23.555,170,0,0,0,0
5022017,409183999,8192,8192,0,81.049,3977.53,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7016096,0,0,15.1826,170,0,0,0,0
5024067,409183999,8192,8192,0,81.79,5130.44,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6787240,0,0,26.4803,170,0,0,0,0
5026211,409183999,8192,8192,0,81.946,5355.37,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6755164,0,0,25.2107,170,0,0,0,0
5029277,409183999,8192,8192,0,82.982,4816.33,1000,0,0,0,0,0,0,0,12,5035,20,0,19,19,6845344,25220,0,17.8597,170,0,0,0,0
5031689,409183999,8192,8192,0,82.611,5014.93,1000,0,0,0,0,0,0,0,12,5297,0,0,0,0,7202980,0,0,23.8966,170,0,0,0,0
5033980,409183999,8192,8192,0,85.551,3073.9,1000,0,0,0,0,0,0,0,12,4735,0,0,0,0,6438284,0,0,22.4772,170,0,0,0,0
5036359,409183999,8192,8192,0,89.089,4200,1000,0,0,0,0,0,0,0,12,5046,6,0,12,6,6857860,7566,0,23.0631,170,0,0,0,0
5038987,409183999,8192,8192,0,81.946,4519.49,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6523676,0,0,19.8587,170,0,0,0,0
5041261,409183999,8192,8192,0,81.415,4638.05,1000,0,0,0,0,0,0,0,12,5352,0,0,0,0,7274772,0,0,25.5964,170,0,0,0,0
5043761,409183999,8192,8192,0,86.89,4397.52,1000,0,0,0,0,0,0,0,12,4494,0,0,0,0,6109020,0,0,19.5433,170,0,0,0,0
5045735,409183999,8192,8192,0,80.703,4765.97,1000,0,0,0,0,0,0,0,12,5395,36,0,61,25,7335508,45396,0,29.7339,170,0,0,0,0
5048201,409183999,8192,8192,0,81.153,3569.23,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6558384,0,0,21.2738,170,0,0,0,0
5050227,409183999,8192,8192,0,82.579,5027.03,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6819692,0,0,26.9341,170,0,0,0,0
5052138,409183999,8192,8192,0,88.874,4092.49,1000,0,0,0,0,0,0,0,12,5081,95,0,130,65,6908092,119795,0,28.9193,170,0,0,0,0
5054287,409183999,8192,8192,0,79.749,3476.64,1000,0,0,0,0,0,0,0,12,5304,0,0,0,0,7211936,0,0,26.8435,170,0,0,0,0
5056251,409183999,8192,8192,0,81.756,4441.56,1000,0,0,0,0,0,0,0,12,4656,0,0,0,0,6331784,0,0,25.801,170,0,0,0,0
5057940,409183999,8192,8192,0,87.442,5225.81,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6559136,0,0,31.0595,170,0,0,0,0
5060415,409183999,8192,8192,0,81.098,4603.78,1000,0,0,0,0,0,0,0,12,5472,0,0,0,0,7439288,0,0,24.0501,170,0,0,0,0
5062272,409183999,8192,8192,0,79.998,5093.53,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7081376,0,0,30.4993,170,0,0,0,0
5064783,409183999,8192,8192,0,80.872,3112.98,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6624228,0,0,21.1014,170,0,0,0,0
5066527,409183999,8192,8192,0,82.722,4867.14,1000,0,0,0,0,0,0,0,12,4608,0,0,0,0,6266692,0,0,28.7501,170,0,0,0,0
5068057,409183999,8192,8192,0,82.144,5080.3,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6948560,0,0,36.3472,170,0,0,0,0
5070145,409183999,8192,8192,0,83.32,4666.67,1000,0,0,0,0,0,0,0,12,5158,52,0,119,67,7012248,65572,0,26.866,170,0,0,0,0
5071972,409183999,8192,8192,0,80.588,2769.24,1000,0,0,0,0,0,0,0,12,5061,0,0,0,0,6880892,0,0,30.1274,170,0,0,0,0
5073955,409183999,8192,8192,0,85.964,4145.46,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6428764,0,0,25.9319,170,0,0,0,0
5076741,409183999,8192,8192,0,87.739,4563.38,1000,0,0,0,0,0,0,0,12,5059,0,0,0,0,6879300,0,0,19.7514,170,0,0,0,0
5079901,409183999,8192,8192,0,81.937,4000.01,1000,0,0,0,0,0,0,0,12,5045,0,0,0,0,6858380,0,0,17.3648,170,0,0,0,0
5082362,409183999,8192,8192,0,84.363,4621.63,1000,0,0,0,0,0,0,0,12,5155,9,0,17,8,7008356,11349,0,22.785,170,0,0,0,0
5084467,409183999,8192,8192,0,82.537,4480.01,1000,0,0,0,0,0,0,0,12,4861,0,0,0,0,6610208,0,0,25.12,170,0,0,0,0
5086353,409183999,8192,8192,0,94.092,4783.79,1000,0,0,0,0,0,0,0,12,4680,0,0,0,0,6361604,0,0,26.9789,170,0,0,0,0
5089319,409183999,8192,8192,0,82.722,4621.63,1000,0,0,0,0,0,0,0,12,5304,0,0,0,0,7212124,0,0,19.4544,170,0,0,0,0
5091203,409183999,8192,8192,0,81.589,2740.16,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7048924,0,0,29.9261,170,0,0,0,0
5093542,409183999,8192,8192,0,83.562,4182.86,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6429140,0,0,21.9963,170,0,0,0,0
5095306,409183999,8192,8192,0,80.581,4167.67,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7048924,0,0,31.9669,170,0,0,0,0
5097356,409183999,8192,8192,0,82.591,4768.21,1000,0,0,0,0,0,0,0,12,5149,0,0,0,0,6999632,0,0,27.3061,170,0,0,0,0
5099426,409183999,8192,8192,0,85.014,4227.28,1000,0,0,0,0,0,0,0,12,4794,7,0,14,7,6516832,8827,0,25.193,170,0,0,0,0
5101063,409183999,8192,8192,0,80.536,4575,1000,0,0,0,0,0,0,0,12,5322,18,0,36,18,7231152,22698,0,35.3397,170,0,0,0,0
5102537,409183999,8192,8192,0,79.927,4951.06,1000,0,0,0,0,0,0,0,12,4656,0,0,0,0,6331220,0,0,34.3603,170,0,0,0,0
5105060,409183999,8192,8192,0,80.947,5000,1000,0,0,0,0,0,0,0,12,5320,44,0,12,6,7232756,55484,0,22.9337,170,0,0,0,0
5106609,409183999,8192,8192,0,80.628,4412.9,1000,0,0,0,0,0,0,0,12,4756,0,0,76,38,6467220,0,0,33.3914,170,0,0,0,0
5109120,409183999,8192,8192,0,83.433,5283.59,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6821196,0,0,21.7315,170,0,0,0,0
5111218,409183999,8192,8192,0,81.092,5276.6,1000,0,0,0,0,0,0,0,12,5249,89,0,178,89,7135444,112229,0,27.2176,170,0,0,0,0
5112814,409183999,8192,8192,0,86.8,4985.92,1000,0,0,0,0,0,0,0,12,4748,29,0,12,6,6454460,36569,0,32.3501,170,0,0,0,0
5115127,409183999,8192,8192,0,84.293,3681.83,1000,0,0,0,0,0,0,0,12,5121,0,0,46,23,6964560,0,0,24.0824,170,0,0,0,0
5117043,409183999,8192,8192,0,80.38,2174.76,1000,0,0,0,0,0,0,0,12,5091,3,0,6,3,6922068,3783,0,28.9122,170,0,0,0,0
5119250,409183999,8192,8192,0,80.816,4285.72,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6882528,0,0,24.9412,170,0,0,0,0
5121396,409183999,8192,8192,0,87.418,3314.29,1000,0,0,0,0,0,0,0,12,4632,0,0,0,0,6297640,0,0,23.4776,170,0,0,0,0
5124425,409183999,8192,8192,0,84.066,4044.95,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6918928,0,0,18.2784,170,0,0,0,0
5126459,409183999,8192,8192,0,84.172,4142.87,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6885724,0,0,27.0793,170,0,0,0,0
5130422,409183999,8192,8192,0,87.035,4767.13,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6722712,0,0,13.5718,170,0,0,0,0
5134994,409183999,8192,8192,0,98.936,4666.67,1000,0,0,0,0,0,0,0,12,5196,36,0,72,36,7065432,45396,0,12.3626,170,0,0,0,0
5137457,409183999,8192,8192,0,81.968,4023.96,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6917048,0,0,22.4653,170,0,0,0,0
09:08:06.702963/SRT:RcvQ:worker*E:SRT.c: IPE: ACK node overwritten when acknowledging 198074 (ack extracted: 0)
5140240,409183999,8192,8192,0,80.347,4518.53,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7015908,0,0,20.1656,170,0,0,0,0
5142055,409183999,8192,8192,0,84.341,3486.04,1000,0,0,0,0,0,0,0,12,4512,0,0,0,0,6135192,0,0,27.0383,170,0,0,0,0
5144627,409183999,8192,8192,0,90.9,4490.81,1000,0,0,0,0,0,0,0,12,5055,15,0,30,15,6871228,18915,0,21.3803,170,0,0,0,0
5147084,409183999,8192,8192,0,88.388,4447.56,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6917988,0,0,22.5222,170,0,0,0,0
5150526,409183999,8192,8192,0,84.269,3815.04,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7050240,0,0,16.3854,170,0,0,0,0
5152574,409183999,8192,8192,0,80.242,3192.67,1000,0,0,0,0,0,0,0,12,4949,5,0,10,5,6730264,6305,0,26.2968,170,0,0,0,0
5154654,409183999,8192,8192,0,79.844,4452.84,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6851768,0,0,26.3446,170,0,0,0,0
5156843,409183999,8192,8192,0,88.759,3913.04,1000,0,0,0,0,0,0,0,12,4584,0,0,0,0,6232548,0,0,22.7834,170,0,0,0,0
5159652,409183999,8192,8192,0,82.319,3606.23,1000,0,0,0,0,0,0,0,12,5400,0,0,0,0,7343624,0,0,20.9128,170,0,0,0,0
5161147,409183999,8192,8192,0,79.867,4489.8,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6819128,0,0,36.4806,170,0,0,0,0
5162636,409183999,8192,8192,0,85.74,3910.12,1000,0,0,0,0,0,0,0,12,4666,10,0,20,10,6343504,12610,0,34.0829,170,0,0,0,0
5165395,409183999,8192,8192,0,94.849,4243.91,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6917800,0,0,20.061,170,0,0,0,0
5167391,409183999,8192,8192,0,82.179,5508.2,1000,0,0,0,0,0,0,0,12,5256,0,0,0,0,7143272,0,0,28.6234,170,0,0,0,0
5170693,409183999,8192,8192,0,89.033,4815.79,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6560076,0,0,15.8975,170,0,0,0,0
5172439,409183999,8192,8192,0,81.357,4951.06,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6916860,0,0,31.6854,170,0,0,0,0
5174097,409183999,8192,8192,0,80.893,4529.81,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7081000,0,0,34.1614,170,0,0,0,0
5176269,409183999,8192,8192,0,83.622,4135.14,1000,0,0,0,0,0,0,0,12,4756,4,0,8,4,6462520,5044,0,23.8041,170,0,0,0,0
5178116,409183999,8192,8192,0,84.603,4783.79,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6495360,0,0,28.1315,170,0,0,0,0
5181882,409183999,8192,8192,0,82.919,3672.13,1000,0,0,0,0,0,0,0,12,5424,40,0,40,0,7373068,50440,0,15.6625,170,0,0,0,0
5184452,409183999,8192,8192,0,84.385,4734.7,1000,0,0,0,0,0,0,0,12,4704,0,0,0,0,6395184,0,0,19.9052,170,0,0,0,0
5186501,409183999,8192,8192,0,83.508,3668.4,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6722336,0,0,26.2513,170,0,0,0,0
5188878,409183999,8192,8192,0,90.336,5200.01,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6786864,0,0,22.8396,170,0,0,0,0
5190944,409183999,8192,8192,0,82.014,2948.28,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7049112,0,0,27.297,170,0,0,0,0
5194044,409183999,8192,8192,0,83.997,3612.91,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6755352,0,0,17.4319,170,0,0,0,0
5196178,409183999,8192,8192,0,79.68,4094.12,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7114768,0,0,26.6822,170,0,0,0,0
5197875,409183999,8192,8192,0,90.073,4429.54,1000,0,0,0,0,0,0,0,12,4752,0,0,0,0,6462532,0,0,30.4577,170,0,0,0,0
5201554,409183999,8192,8192,0,82.219,3975,1000,0,0,0,0,0,0,0,12,5328,0,0,0,0,7244952,0,0,15.7525,170,0,0,0,0
5203856,409183999,8192,8192,0,82.288,4425,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6494984,0,0,22.5787,170,0,0,0,0
5206216,409183999,8192,8192,0,79.765,4050,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6984960,0,0,23.6724,170,0,0,0,0
5207929,409183999,8192,8192,0,84.594,3911.6,1000,0,0,0,0,0,0,0,12,4704,0,0,0,0,6396876,0,0,29.883,170,0,0,0,0
5211423,409183999,8192,8192,0,82.475,3692.32,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6982704,0,0,15.9848,170,0,0,0,0
5214313,409183999,8192,8192,0,81.822,3454.55,1000,0,0,0,0,0,0,0,12,5080,16,0,32,16,6902408,20176,0,19.1093,170,0,0,0,0
5216091,409183999,8192,8192,0,80.471,2306.2,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6918176,0,0,31.1355,170,0,0,0,0
5218129,409183999,8192,8192,0,80.529,4103.23,1000,0,0,0,0,0,0,0,12,4840,0,0,0,0,6582024,0,0,25.8286,170,0,0,0,0
5220204,409183999,8192,8192,0,83.765,3160.72,1000,0,0,0,0,0,0,0,12,5288,0,0,0,0,7190740,0,0,27.7246,170,0,0,0,0
5221896,409183999,8192,8192,0,83.394,4699.31,1000,0,0,0,0,0,0,0,12,4680,0,0,0,0,6361980,0,0,30.0871,170,0,0,0,0
5224435,409183999,8192,8192,0,82.673,4640,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6785924,0,0,21.3769,170,0,0,0,0
5226118,409183999,8192,8192,0,79.882,5312.99,1000,0,0,0,0,0,0,0,12,5256,0,0,0,0,7147220,0,0,33.98,170,0,0,0,0
5227680,409183999,8192,8192,0,84.033,4688.75,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6425944,0,0,32.9171,170,0,0,0,0
5230157,409183999,8192,8192,0,80.885,3551.03,1000,0,0,0,0,0,0,0,12,5092,28,0,56,28,6920984,35308,0,22.3479,170,0,0,0,0
5232209,409183999,8192,8192,0,79.903,5108.11,1000,0,0,0,0,0,0,0,12,5299,0,0,0,0,7205888,0,0,28.1049,170,0,0,0,0
5234243,409183999,8192,8192,0,81.248,5250,1000,0,0,0,0,0,0,0,12,4877,0,0,0,0,6630840,0,0,26.0777,170,0,0,0,0
5235833,409183999,8192,8192,0,80.489,3428.58,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6788368,0,0,34.1436,170,0,0,0,0
5237563,409183999,8192,8192,0,83.326,3806.46,1000,0,0,0,0,0,0,0,12,4783,0,0,0,0,6502624,0,0,30.0761,170,0,0,0,0
5241783,409183999,8192,8192,0,86.237,3287.68,1000,0,0,0,0,0,0,0,12,4889,0,0,0,0,6647536,0,0,12.6019,170,0,0,0,0
5245075,409183999,8192,8192,0,87.602,4551.73,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6884784,0,0,16.73,170,0,0,0,0
5248607,409183999,8192,8192,0,84.893,3773.2,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6688944,0,0,15.1502,170,0,0,0,0
5251539,409183999,8192,8192,0,85.058,5066.68,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6722524,0,0,18.3426,170,0,0,0,0
5254027,409183999,8192,8192,0,81.01,3580.12,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6983832,0,0,22.4598,170,0,0,0,0
5257210,409183999,8192,8192,0,85.009,4243.1,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6429704,0,0,16.1611,170,0,0,0,0
5260187,409183999,8192,8192,0,80.937,4400,1000,0,0,0,0,0,0,0,12,5485,116,0,232,116,7458096,146276,0,20.041,170,0,0,0,0
5261876,409183999,8192,8192,0,80.333,2417.27,1000,0,0,0,0,0,0,0,12,5335,0,0,0,0,7254284,0,0,34.3622,170,0,0,0,0
5264606,409183999,8192,8192,0,94.269,5021.28,1000,0,0,0,0,0,0,0,12,4452,12,0,24,12,6054156,15132,0,17.7402,170,0,0,0,0
5266859,409183999,8192,8192,0,92.882,4177.22,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6528000,0,0,23.179,170,0,0,0,0
5270326,409183999,8192,8192,0,87.778,2987.95,1000,0,0,0,0,0,0,0,12,5278,44,0,88,44,7177140,55484,0,16.5598,170,0,0,0,0
5272048,409183999,8192,8192,0,82.309,5304.35,1000,0,0,0,0,0,0,0,12,5254,0,0,0,0,7142620,0,0,33.184,170,0,0,0,0
5275998,409183999,8192,8192,0,85.033,2964.14,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6919492,0,0,14.0154,170,0,0,0,0
5277791,409183999,8192,8192,0,80.697,4705.88,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6753660,0,0,30.1208,170,0,0,0,0
5280514,409183999,8192,8192,0,81.436,3372.98,1000,0,0,0,0,0,0,0,12,5141,31,0,62,31,6988752,39091,0,20.5359,170,0,0,0,0
5282242,409183999,8192,8192,0,87.938,3336.59,1000,0,0,0,0,0,0,0,12,4638,0,0,0,0,6301664,0,0,29.167,170,0,0,0,0
5286016,409183999,8192,8192,0,86.805,4490.81,1000,0,0,0,0,0,0,0,12,5295,0,0,0,0,7200448,0,0,15.2654,170,0,0,0,0
5289787,409183999,8192,8192,0,87.453,4590.61,1000,0,0,0,0,0,0,0,12,4782,0,0,0,0,6502956,0,0,13.7938,170,0,0,0,0
5291658,409183999,8192,8192,0,83.535,4363.64,1000,0,0,0,0,0,0,0,12,5039,0,0,0,0,6847776,0,0,29.2816,170,0,0,0,0
5294465,409183999,8192,8192,0,84.391,4882.76,1000,0,0,0,0,0,0,0,12,5174,14,0,28,14,7036264,17654,0,20.0554,170,0,0,0,0
5296775,409183999,8192,8192,0,83.072,4560,1000,0,0,0,0,0,0,0,12,4680,0,0,0,0,6364612,0,0,22.0406,170,0,0,0,0
5300796,409183999,8192,8192,0,86.425,4931.51,1000,0,0,0,0,0,0,0,12,5328,0,0,0,0,7243260,0,0,14.412,170,0,0,0,0
5303269,409183999,8192,8192,0,82.987,4864.87,1000,0,0,0,0,0,0,0,12,4752,0,0,0,0,6460088,0,0,20.8942,170,0,0,0,0
5305987,409183999,8192,8192,0,85.994,4979.59,1000,0,0,0,0,0,0,0,12,5018,50,0,100,50,6823164,63050,0,20.086,170,0,0,0,0
5307901,409183999,8192,8192,0,85.288,5093.53,1000,0,0,0,0,0,0,0,12,5169,0,0,0,0,7026080,0,0,29.3586,170,0,0,0,0
5309970,409183999,8192,8192,0,79.56,4578.95,1000,0,0,0,0,0,0,0,12,5055,0,0,0,0,6871040,0,0,26.5665,170,0,0,0,0
5312058,409183999,8192,8192,0,79.729,4936.18,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6819692,0,0,26.1315,170,0,0,0,0
5314301,409183999,8192,8192,0,83.885,4196.33,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6623852,0,0,23.63,170,0,0,0,0
5316368,409183999,8192,8192,0,81.738,4500,1000,0,0,0,0,0,0,0,12,4922,26,0,26,26,6690912,32786,0,25.8952,170,0,0,0,0
5319102,409183999,8192,8192,0,83.48,4342.12,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6984584,0,0,20.4331,170,0,0,0,0
5320864,409183999,8192,8192,0,80.547,4068.97,1000,0,0,0,0,0,0,0,12,5281,0,0,0,0,7179716,0,0,32.6127,170,0,0,0,0
5323001,409183999,8192,8192,0,82.086,3392.68,1000,0,0,0,0,0,0,0,12,4655,0,0,0,0,6329484,0,0,23.6906,170,0,0,0,0
5325615,409183999,8192,8192,0,81.79,4936.18,1000,0,0,0,0,0,0,0,12,4900,0,0,0,0,6661556,0,0,20.3888,170,0,0,0,0
5327627,409183999,8192,8192,0,83.357,5029.42,1000,0,0,0,0,0,0,0,12,5084,0,0,0,0,6912548,0,0,27.4788,170,0,0,0,0
5331996,409183999,8192,8192,0,87.298,4867.14,1000,0,0,0,0,0,0,0,12,4987,0,0,0,0,6780816,0,0,12.4179,170,0,0,0,0
5334921,409183999,8192,8192,0,90.786,4500,1000,0,0,0,0,0,0,0,12,4998,25,0,50,25,6795964,31525,0,18.5871,170,0,0,0,0
5337579,409183999,8192,8192,0,85.05,4044.2,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6624416,0,0,19.9345,170,0,0,0,0
5340934,409183999,8192,8192,0,83.532,4951.06,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6983832,0,0,16.6521,170,0,0,0,0
5342915,409183999,8192,8192,0,82.204,4000.01,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6982892,0,0,28.203,170,0,0,0,0
5345060,409183999,8192,8192,0,86.358,5142.86,1000,0,0,0,0,0,0,0,12,4632,0,0,0,0,6298392,0,0,23.4983,170,0,0,0,0
5348446,409183999,8192,8192,0,86.38,4640,1000,0,0,0,0,0,0,0,12,5280,0,0,0,0,7178168,0,0,16.9558,170,0,0,0,0
5351392,409183999,8192,8192,0,80.704,2565.23,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6853084,0,0,18.6114,170,0,0,0,0
5353219,409183999,8192,8192,0,79.736,3125.59,1000,0,0,0,0,0,0,0,12,5093,77,0,154,77,6924224,97097,0,30.3271,170,0,0,0,0
5355133,409183999,8192,8192,0,81.536,3866.68,1000,0,0,0,0,0,0,0,12,5017,0,0,0,0,6821240,0,0,28.4997,170,0,0,0,0
5356967,409183999,8192,8192,0,83.54,3362.33,1000,0,0,0,0,0,0,0,12,4895,0,0,0,0,6657012,0,0,29.0409,170,0,0,0,0
5359509,409183999,8192,8192,0,80.426,4429.54,1000,0,0,0,0,0,0,0,12,5275,0,0,0,0,7171744,0,0,22.5686,170,0,0,0,0
5361531,409183999,8192,8192,0,82.008,5385.83,1000,0,0,0,0,0,0,0,12,4757,0,0,0,0,6468016,0,0,25.6011,170,0,0,0,0
5363539,409183999,8192,8192,0,85.672,4965.53,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6494796,0,0,25.8666,170,0,0,0,0
5365563,409183999,8192,8192,0,80.089,4941.18,1000,0,0,0,0,0,0,0,12,5448,0,0,0,0,7405896,0,0,29.2797,170,0,0,0,0
5368080,409183999,8192,8192,0,87.489,3908.58,1000,0,0,0,0,0,0,0,12,4680,0,0,0,0,6362920,0,0,20.2217,170,0,0,0,0
5371306,409183999,8192,8192,0,84.663,4977.78,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6721396,0,0,16.6686,170,0,0,0,0
5373045,409183999,8192,8192,0,82.362,4571.44,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7014028,0,0,32.2721,170,0,0,0,0
5375494,409183999,8192,8192,0,84.94,4363.64,1000,0,0,0,0,0,0,0,12,5047,24,0,72,48,6860912,30264,0,22.4129,170,0,0,0,0
5378095,409183999,8192,8192,0,83.528,3562.5,1000,0,0,0,0,0,0,0,12,4814,0,0,0,0,6546476,0,0,20.1303,170,0,0,0,0
5381192,409183999,8192,8192,0,90.022,3875,1000,0,0,0,0,0,0,0,12,4851,0,0,0,0,6597172,0,0,17.0397,170,0,0,0,0
5384437,409183999,8192,8192,0,85.047,4043.48,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7081376,0,0,17.463,170,0,0,0,0
5386767,409183999,8192,8192,0,80.808,4107.38,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7114204,0,0,24.4234,170,0,0,0,0
5390180,409183999,8192,8192,0,90.085,3928.57,1000,0,0,0,0,0,0,0,12,4630,129,5,124,0,6295296,162669,6305,14.757,170,0,0,0,0
5393133,409183999,8192,8192,0,84.139,4965.53,1000,0,0,0,0,0,0,0,12,5109,0,0,0,0,6947676,0,0,18.8204,170,0,0,0,0
5395551,409183999,8192,8192,0,80.03,3956.76,1000,0,0,0,0,0,0,0,12,5659,0,0,0,0,7695300,0,0,25.4549,170,0,0,0,0
5397146,409183999,8192,8192,0,79.762,3929.83,1000,0,0,0,0,0,0,0,12,4541,0,0,0,0,6174068,0,0,30.9685,170,0,0,0,0
5400264,409183999,8192,8192,0,80.311,5117.65,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7049300,0,0,18.0896,170,0,0,0,0
5402063,409183999,8192,8192,0,80.116,4962.41,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6720644,0,0,29.8869,170,0,0,0,0
5404312,409183999,8192,8192,0,83.68,3251.23,1000,0,0,0,0,0,0,0,12,4864,16,0,32,16,6613536,20176,0,23.5177,170,0,0,0,0
